,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.53,0.25,0.29,0.76
jajuk.csv,0.79,0.21,0.31,0.72
vapor.csv,0.47,0.15,0.36,0.73
zorannt.csv,0.72,0.34,0.28,0.71
