,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,7.0,10.0,5.0,2.0
jajuk.csv,0.0,2.0,1.0,3.0
vapor.csv,11.0,27.0,1.0,2.0
zorannt.csv,1.0,4.0,7.0,2.0
