,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,5.0,5.0,3.0,92.0
chipster.csv,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,11.0,2.0,103.0
delphilhlplib.csv,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,10.0,1.0,2.0,5.0,7.0,0.0,103.0
emite.csv,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,17.0,0.0,0.0,1.0,6.0,2.0,31.0
hydrate.csv,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,48.0
ivataopenportal.csv,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,7.0,11.0,0.0,1.0,3.0,11.0,2.0,103.0
jppf-project.csv,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,5.0,23.0,0.0,3.0,4.0,6.0,3.0,92.0
kolmafia.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,80.0
l2j.csv,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,22.0,0.0,8.0,0.0,9.0,3.0,67.0
mb-unit.csv,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,2.0,0.0,3.0,10.0,0.0,82.0
opde.csv,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0,0.0,3.0,6.0,11.0,1.0,68.0
pamguard.csv,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,3.0,1.0,19.0,4.0,79.0
quark.csv,0.0,0.0,0.0,0.0,215.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,103.0
stajistics.csv,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,2.0,1.0,1.0,5.0,103.0
tigermud.csv,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,6.0,4.0,68.0
