,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,259.5,97.5,1414.0,99.0,286.5,98.5,285.5,281.5,98.5
archive-crawler.csv,659.0,1878.0,415.0,981.5,581.0,195.5,91.5,576.5,96.5
autowikibrowser.csv,806.5,196.5,1498.0,99.0,295.0,197.5,380.0,280.5,98.5
jcae.csv,149.0,508.0,261.5,99.0,97.5,195.5,380.0,98.5,90.5
kmatplot.csv,388.5,196.5,853.0,99.0,576.5,197.5,380.0,98.5,96.5
mscore.csv,284.5,99.0,1695.0,99.0,394.0,98.5,473.5,98.5,98.5
quickfast.csv,1085.0,196.0,1677.5,99.0,295.0,197.5,473.5,98.5,98.5
rhex.csv,614.5,587.5,1576.0,99.0,196.5,391.5,223.5,197.5,98.5
riff-evolve.csv,259.5,97.5,1227.5,99.0,189.0,195.5,189.0,281.5,98.5
