,recall,precision,pf,pci_20,ifa,wins
brlcad.csv,0.24,0.75,0.17,0.8,1.0,16
delphilhlplib.csv,0.46,0.82,0.22,0.66,0.0,17
exordium.csv,0.4,0.71,0.26,0.6,1.0,12
fltk.csv,0.6,0.69,0.35,0.52,2.0,10
genoviz.csv,0.11,0.86,0.04,0.78,0.0,18
gzigzag.csv,0.27,0.64,0.17,0.6,0.0,14
irrlicht.csv,1.0,0.55,1.0,0.38,3.0,0
kmess.csv,0.21,0.49,0.21,0.56,1.0,7
moast.csv,0.39,0.54,0.44,0.68,4.0,2
mptvseries.csv,0.35,0.78,0.19,0.5,0.0,15
nativeclient.csv,0.69,0.65,0.49,0.43,2.0,5
openfrag.csv,0.72,0.68,0.47,0.47,1.0,11
phet.csv,0.34,0.28,0.53,0.8,2.0,3
qdvdauthor.csv,0.64,0.57,0.61,0.57,2.0,6
qse.csv,0.68,0.63,0.62,0.48,1.0,8
sauerbraten.csv,0.97,0.55,0.98,0.42,2.0,1
toped.csv,0.8,0.55,0.69,0.47,2.0,4
truevision.csv,0.58,0.7,0.41,0.52,2.0,9
zoolib.csv,0.47,0.74,0.31,0.59,1.0,13
