,recall,precision,pf,wins
badtrinity-zero.csv,0.66,0.46,0.37,8
boost.csv,0.62,0.56,0.33,14
codepurge.csv,0.51,0.5,0.31,9
elateportal.csv,0.69,0.42,0.62,1
etics.csv,0.51,0.67,0.16,18
factor.csv,0.34,0.43,0.3,4
gusanos.csv,0.48,0.44,0.3,5
kvs.csv,0.21,0.38,0.24,3
lcfizvtop.csv,0.66,0.38,0.5,2
mcore3d.csv,0.5,0.52,0.31,10
modellus.csv,0.47,0.55,0.2,17
modplug.csv,0.88,0.39,0.69,0
passwordsafe.csv,0.71,0.51,0.48,6
pixel-commandos.csv,0.17,0.5,0.1,11
projecteqemu.csv,0.42,0.54,0.17,16
pydev.csv,0.45,0.53,0.22,13
sandiaportals.csv,0.79,0.46,0.45,7
uwom.csv,0.61,0.48,0.26,12
xbplayer.csv,0.44,0.6,0.27,15
