,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,vienna-add-in.csv,mptvseries.csv,sbml.csv,wow-qrsk.csv,mp-rechnungs-und-kundenverwaltung.csv,galaxium.csv,itext.csv,smartgwt.csv,fityk.csv,mecat.csv,kolmafia.csv,pixel-commandos.csv,quantlib.csv
fityk.csv,5.0,0.0,37.0,67.0,0.0,0.0,3.0,0.0,7.0,0.0,27.0,0.0,2.0,3.0,2.0,0.0,12.0,6.0,4.0,0.0
galaxium.csv,3.0,9.0,79.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,3.0,2.0,1.0,0.0,22.0,1.0,1.0,0.0
itext.csv,22.0,33.0,84.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,28.0,0.0,13.0,0.0,2.0,0.0,24.0,0.0,1.0,6.0
jahshakafx.csv,1.0,14.0,54.0,2.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,16.0,2.0,0.0,16.0
kolmafia.csv,26.0,4.0,50.0,67.0,0.0,0.0,3.0,1.0,5.0,1.0,31.0,2.0,1.0,2.0,1.0,0.0,23.0,0.0,19.0,2.0
mecat.csv,1.0,13.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,121.0,0.0,2.0,0.0,0.0,0.0,2.0,118.0
mp-rechnungs-und-kundenverwaltung.csv,7.0,6.0,30.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,8.0,0.0,6.0,1.0
mptvseries.csv,0.0,34.0,20.0,16.0,0.0,0.0,2.0,0.0,3.0,0.0,12.0,2.0,4.0,1.0,27.0,1.0,8.0,0.0,1.0,0.0
novembre.csv,8.0,0.0,7.0,18.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,3.0,9.0,0.0,14.0,5.0,10.0,7.0
ns-3.csv,49.0,8.0,15.0,3.0,0.0,1.0,3.0,3.0,7.0,6.0,5.0,8.0,5.0,4.0,2.0,3.0,9.0,1.0,59.0,8.0
nullc.csv,59.0,3.0,58.0,59.0,0.0,0.0,2.0,0.0,3.0,1.0,12.0,0.0,6.0,2.0,2.0,1.0,20.0,6.0,10.0,3.0
pixel-commandos.csv,1.0,0.0,31.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,63.0,4.0,0.0,14.0,85.0,0.0,118.0
plee-the-bear.csv,0.0,1.0,7.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,53.0,0.0,1.0,2.0,3.0,0.0,26.0,0.0,7.0,12.0
quantlib.csv,104.0,3.0,58.0,189.0,60.0,0.0,54.0,123.0,6.0,1.0,69.0,0.0,121.0,2.0,2.0,65.0,62.0,5.0,94.0,4.0
reaper-ecad.csv,0.0,16.0,19.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,148.0,1.0,63.0,387.0,0.0,0.0,2.0,0.0,118.0
sbml.csv,25.0,13.0,140.0,27.0,0.0,0.0,2.0,1.0,3.0,0.0,107.0,9.0,13.0,4.0,3.0,0.0,33.0,1.0,19.0,2.0
smartgwt.csv,3.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,62.0,4.0,4.0,11.0
unladen-swallow.csv,3.0,10.0,15.0,4.0,0.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,13.0,0.0,14.0,1.0
vienna-add-in.csv,64.0,3.0,52.0,70.0,0.0,0.0,6.0,0.0,7.0,1.0,52.0,0.0,5.0,6.0,2.0,0.0,40.0,3.0,40.0,14.0
wow-qrsk.csv,0.0,21.0,64.0,14.0,0.0,0.0,54.0,1.0,2.0,1.0,20.0,0.0,6.0,5.0,2.0,0.0,12.0,0.0,94.0,118.0
