,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.24,0.45,0.59,1.0,0.33,0.66,0.68,0.63,0.49
ctrlr.csv,0.5,0.25,0.33,0.65,0.95,0.6,0.17,0.71,0.33
customsagetv.csv,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.4,0.45
glas.csv,0.24,0.59,0.65,0.65,0.26,0.8,1.0,0.48,0.46
octave.csv,1.0,0.41,0.65,0.7,0.0,0.72,0.25,0.62,0.42
tango-cs.csv,0.1,0.55,0.47,0.62,0.31,0.63,0.37,0.88,1.0
xcf.csv,0.27,0.55,0.58,0.75,0.26,0.73,0.44,1.0,0.4
xfce.csv,0.24,0.5,0.29,0.62,0.21,1.0,0.63,0.62,0.41
zildo.csv,0.3,1.0,0.41,0.7,0.1,0.69,0.0,0.64,0.43
