,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.31,0.44,0.56,0.98,0.37,0.34,0.65,0.55,0.46
ctrlr.csv,0.27,0.02,0.14,0.43,0.91,0.29,0.06,0.19,0.11
customsagetv.csv,0.0,0.09,0.98,0.0,0.0,0.02,0.0,0.07,0.24
glas.csv,0.45,0.53,0.64,0.53,0.33,0.61,0.93,0.35,0.56
octave.csv,0.93,0.36,0.72,0.34,0.0,0.55,0.04,0.45,0.6
tango-cs.csv,0.34,0.5,0.43,0.56,0.65,0.45,0.49,0.49,0.93
xcf.csv,0.69,0.6,0.62,0.63,0.33,0.63,0.44,0.95,0.52
xfce.csv,0.53,0.48,0.2,0.56,0.4,0.98,0.55,0.64,0.57
zildo.csv,0.17,0.98,0.24,0.6,0.16,0.52,0.0,0.26,0.33
