,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.29,0.43,0.5,0.5,0.54,0.9
aime.csv,0.62,0.8,0.88,1.0,0.38,1.0
badtrinitycore.csv,1.0,0.99,0.62,0.26,0.79,0.74
electric-core.csv,0.71,0.6,0.52,0.58,0.74,0.66
geochat.csv,0.77,1.0,0.95,1.05,0.82,0.55
olsrd.csv,0.75,0.28,0.51,0.51,0.81,0.6
