,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,5.0,2.0,0.0,1.0,1.0,0.0,1.0
gisgraphy.csv,20.0,2.0,0.0,72.0,1.0,0.0,2.0
haggle.csv,2.0,0.0,0.0,0.0,1.0,1.0,0.0
java-gnome.csv,18.0,0.0,0.0,0.0,1.0,0.0,0.0
magicwars.csv,15.0,0.0,0.0,0.0,5.0,2.0,1.0
orc.csv,0.0,0.0,0.0,4.0,3.0,0.0,3.0
servicestack.csv,4.0,0.0,114.0,72.0,2.0,0.0,0.0
