,recall,precision,pf,pci_20,ifa,wins
chipster.csv,0.19,0.295,0.07500000000000001,0.485,2.5,3
fontforge.csv,0.89,0.415,0.925,0.375,1.5,6
glas.csv,0.8,0.44,0.695,0.41,3.5,4
hannosset.csv,0.255,0.33,0.21000000000000002,0.825,3.0,9
hatari.csv,0.825,0.43,0.745,0.415,2.5,7
jaolt.csv,0.375,0.375,0.3,0.485,2.5,5
ltp.csv,0.735,0.43,0.675,0.46499999999999997,1.0,11
mia.csv,0.405,0.495,0.23500000000000001,0.585,0.0,14
net-snmp.csv,0.6,0.42,0.55,0.48,1.0,10
opde.csv,0.6950000000000001,0.45,0.565,0.43,2.5,8
oppna-program-hsatools.csv,0.855,0.45499999999999996,0.685,0.415,1.0,12
powerfolder-.csv,0.375,0.44999999999999996,0.245,0.57,1.0,13
qlc.csv,0.575,0.295,0.36,0.425,4.5,1
quantlib.csv,0.08499999999999999,0.32999999999999996,0.14,0.385,4.0,0
tcl.csv,0.6799999999999999,0.355,0.735,0.475,3.0,2
