,wow-qrsk.csv,m-a-d-n-e-s-s.csv,kindb.csv,kftpgrabber.csv,netatalk.csv,illumination.csv,quickfast.csv
illumination.csv,45.0,10.0,0.0,4.0,0.0,0.0,1.0
kftpgrabber.csv,3.0,0.0,2.0,0.0,1.0,5.0,7.0
kindb.csv,26.0,1.0,0.0,3.0,0.0,6.0,0.0
m-a-d-n-e-s-s.csv,31.0,0.0,0.0,3.0,2.0,2.0,0.0
netatalk.csv,1.0,4.0,0.0,4.0,0.0,6.0,0.0
quickfast.csv,6.0,12.0,5.0,7.0,17.0,5.0,0.0
wow-qrsk.csv,0.0,0.0,0.0,3.0,3.0,3.0,0.0
