,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.94,0.88,0.49,0.71,0.97,0.53,0.69,0.75,0.43,0.52,0.98,0.67,0.86,0.68,0.83,0.47,0.38
checker-framework.csv,0.59,0.95,0.42,0.73,0.98,0.85,0.79,0.76,0.71,0.75,0.98,0.74,0.93,0.92,0.94,0.45,0.5
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
ctrlr.csv,0.67,0.67,0.0,0.88,0.0,0.0,0.5,0.88,0.93,0.0,0.99,0.5,0.5,0.95,0.93,0.0,0.0
fontforge.csv,0.71,0.55,0.63,0.53,0.65,0.57,0.74,0.48,0.65,0.55,0.61,0.51,0.7,0.65,0.66,0.39,0.43
gusanos.csv,0.49,0.43,0.37,0.37,0.46,0.75,0.43,0.35,0.52,0.52,0.35,0.4,0.52,0.54,0.4,0.38,0.41
jvcl.csv,0.0,0.0,0.94,0.89,0.83,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
kwave.csv,0.53,0.76,0.5,0.71,0.64,0.36,0.93,0.53,0.56,0.91,0.87,0.75,0.78,0.95,0.67,0.68,0.67
liferea.csv,0.59,0.76,0.31,0.47,0.63,0.77,0.92,0.58,0.57,0.46,0.72,0.6,0.65,0.85,0.54,0.47,0.56
lockss.csv,0.77,0.88,0.94,0.65,0.96,0.83,0.5,0.93,0.75,0.0,0.81,0.9,0.86,0.67,0.82,0.95,0.67
magicwars.csv,0.47,0.38,0.32,0.35,0.43,0.33,0.4,0.43,0.53,0.29,0.72,0.39,0.46,0.45,0.42,0.34,0.38
psrchive.csv,0.87,0.92,0.87,0.47,0.93,0.8,0.67,0.9,0.69,0.8,0.8,0.75,0.93,0.5,0.87,0.66,0.37
pydev.csv,0.54,0.68,0.52,0.74,0.94,0.92,0.62,0.59,0.44,0.39,0.98,0.47,0.64,0.83,0.9,0.6,0.39
sarasvati.csv,0.93,0.0,0.95,0.83,0.91,0.0,0.67,0.0,0.86,0.0,0.98,0.8,0.91,0.5,0.67,0.91,0.53
stuproa-cims.csv,0.6,0.86,0.31,0.42,0.76,0.63,0.61,0.48,0.61,0.29,0.39,0.36,0.77,0.77,0.42,0.44,0.38
thout.csv,0.78,0.79,0.42,0.44,0.54,0.55,0.56,0.79,0.69,0.9,0.44,0.55,0.48,0.48,0.55,0.69,0.8
zact.csv,0.0,0.0,0.0,0.8,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.77,0.0,0.0,0.58,0.0
