,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.26,0.1,0.2,0.0,0.19,0.3,0.1,1.0,0.39,0.55,0.4,0.33,0.3,0.28,0.43,0.49,0.15
checker-framework.csv,0.42,0.17,0.19,0.1,0.1,0.31,0.28,0.38,0.96,0.21,0.36,0.29,0.34,0.3,0.26,0.45,0.24
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.04,0.0,0.0,0.0,0.17,0.0,0.11,0.0,0.0,0.0,0.18,0.0,0.0,0.98,0.25,0.0,0.0
fontforge.csv,0.34,0.33,0.24,0.14,0.16,0.29,0.26,0.34,0.25,0.91,0.38,0.35,0.28,0.48,0.53,0.53,0.2
gusanos.csv,0.37,0.32,0.2,0.1,0.22,0.21,0.25,0.37,0.39,0.36,0.48,0.3,0.35,0.34,0.99,0.54,0.24
jvcl.csv,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
kwave.csv,0.38,0.19,0.15,0.05,0.15,0.44,0.93,0.38,0.48,0.29,0.33,0.36,0.19,0.24,0.61,0.31,0.24
liferea.csv,0.42,0.23,0.19,0.17,0.22,1.0,0.28,0.38,0.52,0.46,0.37,0.42,0.28,0.24,0.55,0.48,0.0
lockss.csv,0.35,0.27,0.12,0.12,0.15,0.42,0.0,0.31,0.24,0.0,0.32,0.98,0.03,0.08,0.47,0.28,0.0
magicwars.csv,0.36,0.27,0.19,0.1,0.14,0.37,0.36,0.39,0.33,0.61,0.91,0.3,0.49,0.42,0.82,0.51,0.17
psrchive.csv,0.32,0.96,0.22,0.11,0.16,0.22,0.11,0.32,0.25,0.28,0.36,0.2,0.09,0.0,0.29,0.48,0.29
pydev.csv,0.38,0.24,0.25,0.0,0.0,0.32,0.12,0.43,0.48,0.51,0.35,0.3,0.36,0.07,0.18,0.99,0.21
sarasvati.csv,0.28,0.0,0.06,0.15,1.0,0.14,0.21,0.0,0.4,0.0,0.27,0.0,0.15,0.09,0.06,0.26,0.18
stuproa-cims.csv,0.33,0.17,0.19,0.1,0.2,0.37,0.35,0.4,0.42,0.61,0.36,0.38,0.96,0.06,0.82,0.59,0.23
thout.csv,0.91,0.23,0.22,0.12,0.08,0.27,0.28,0.17,0.15,0.24,0.38,0.31,0.39,0.42,0.7,0.37,0.0
zact.csv,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.26,0.0,0.0,0.32,0.0
