,f1,g,recall,precision,pf,wins
bloodycore.csv,0.16,0.11,0.09,0.39,0.11499999999999999,0
flylegacy.csv,0.415,0.415,0.375,0.44999999999999996,0.31,6
jguard.csv,0.51,0.585,0.775,0.485,0.65,8
m-a-d-n-e-s-s.csv,0.245,0.2,0.165,0.5800000000000001,0.095,2
mob-sen-plat.csv,0.53,0.53,0.56,0.45999999999999996,0.35,9
raygina.csv,0.33,0.33499999999999996,0.29500000000000004,0.405,0.195,3
st-filteredstatistics.csv,0.54,0.30000000000000004,0.94,0.41500000000000004,0.92,5
upp-mirror.csv,0.39,0.385,0.355,0.42000000000000004,0.305,4
wishmaster.csv,0.4,0.445,0.45,0.45,0.36,7
yarp.csv,0.20500000000000002,0.20500000000000002,0.17,0.49,0.125,1
