,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.6,0.24,0.77,0.0,0.0,0.12,0.0,0.2,0.0
avisynth2.csv,0.0,0.3,0.0,0.0,1.0,0.05,0.03,0.0,0.01
les-indemodables.csv,0.76,0.46,0.86,0.97,1.0,0.98,0.65,0.29,0.82
lportal.csv,0.0,0.22,0.05,0.62,0.0,0.73,0.54,0.0,0.55
mbse.csv,0.48,0.26,0.36,0.68,0.0,0.14,0.27,0.66,0.41
mplayer-ce.csv,0.8,0.63,0.7,0.35,1.0,0.87,0.7,0.97,0.56
simplewebservices.csv,1.0,0.96,0.66,0.49,0.67,0.78,0.97,0.65,0.29
vapor.csv,0.56,0.61,0.2,0.49,1.0,0.0,1.0,0.63,0.0
zscreen.csv,0.76,0.72,1.0,0.57,1.0,0.95,0.57,0.82,0.89
