,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.52,0.58,0.5,0.93,0.87,0.57,0.63
glelite.csv,0.39,0.42,0.35,0.29,0.46,0.41,0.5
moving-pictures.csv,0.42,0.42,0.39,0.5,0.49,0.54,0.57
plearn.csv,0.75,0.83,0.39,0.53,0.76,0.62,0.66
re2c.csv,0.66,0.83,0.53,0.76,0.8,0.81,0.72
rebecca-aiml.csv,0.65,0.86,0.42,0.92,0.61,0.67,0.7
xfce.csv,0.46,0.4,0.38,0.38,0.47,0.56,0.56
