,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.36,0.8,0.64,0.47,0.57,0.6,0.62,0.61,0.34
massiv.csv,0.04,0.12,0.36,0.99,0.01,0.05,0.0,0.0,0.05
mesa3d.csv,0.65,0.07,0.72,0.49,0.48,0.63,0.58,0.5,0.41
ngl.csv,0.59,0.7,0.49,0.57,0.59,0.64,0.63,0.37,0.52
nutz.csv,0.74,0.52,0.27,0.33,0.38,0.55,0.43,0.29,0.36
ossim.csv,0.29,0.21,0.74,0.29,0.01,0.33,0.39,0.34,0.24
qmmp.csv,0.75,0.68,0.65,0.68,0.48,0.61,0.66,0.5,0.66
rcp-company-uibindings.csv,0.58,0.63,0.76,0.5,0.58,0.66,0.45,0.26,0.89
v8.csv,0.38,0.4,0.41,0.49,0.84,0.48,0.39,0.0,0.48
