,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.31,0.41,0.56,0.54,0.45
aime.csv,0.47,0.64,0.98,0.0,0.54
badtrinitycore.csv,0.0,0.0,0.65,0.67,0.47
electric-core.csv,0.3,0.56,0.63,0.48,0.48
olsrd.csv,0.28,0.32,0.43,0.42,0.37
