,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.04,0.0,0.0
foursquared.csv,0.29,0.0,0.0,0.92,0.0,1.0
ifmo-game-1.csv,1.0,0.0,0.0,0.0,0.15,0.0
micomt.csv,0.71,0.56,0.67,1.0,0.85,1.0
voms.csv,0.29,1.0,0.0,0.12,0.0,0.0
