,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.02,0.0,0.0,0.0,0.01
foursquared.csv,0.12,0.06,0.07,0.0,0.02,0.21
ifmo-game-1.csv,0.0,0.03,0.1,0.04,0.07,0.05
micomt.csv,0.65,0.58,0.57,0.87,0.0,0.8
voms.csv,0.19,0.0,0.1,0.11,0.0,0.36
