,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.05,0.0,0.0
foursquared.csv,0.33,0.0,0.0,0.93,0.0,0.95
ifmo-game-1.csv,1.0,0.0,0.0,0.0,0.18,0.0
micomt.csv,0.59,0.52,0.6,0.43,0.88,0.56
voms.csv,0.33,1.0,0.0,0.15,0.0,0.0
