,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.0,0.0,3.0,0.0,561.0,1.0
jlinalg.csv,0.0,0.0,1.0,0.0,164.0,0.0
knowledge.csv,0.0,2.0,1.0,0.0,246.0,1.0
massiv.csv,63.0,203.0,140.0,66.0,0.0,150.0
playerstage.csv,0.0,2.0,0.0,0.0,74.0,2.0
ultimairis.csv,0.0,0.0,0.0,0.0,255.0,0.0
