,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv,oorexx.csv
maidsafe-dht.csv,0.39,0.92,0.41,0.37,0.34
n2cms.csv,1.0,0.33,0.3,0.32,0.63
nassp.csv,0.19,0.48,0.38,0.96,0.24
nug.csv,0.52,0.2,0.97,0.29,0.63
oorexx.csv,0.33,0.38,0.28,0.45,0.97
