,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.76,0.48,0.41,0.41
jajuk.csv,0.2,0.46,0.52,0.61
vapor.csv,0.64,0.99,0.28,0.53
zorannt.csv,0.28,0.2,0.48,0.8
