,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.4,0.5,0.51,0.41
jajuk.csv,0.37,0.35,0.34,0.29
vapor.csv,0.46,0.51,0.52,0.33
zorannt.csv,0.43,0.49,0.47,0.37
