,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.42,0.52,0.73,0.64,0.42,0.75,0.4,0.43,0.38
archive-crawler.csv,0.65,0.9,0.92,0.82,0.44,0.92,0.73,0.92,0.81
autowikibrowser.csv,0.49,0.46,0.46,0.44,0.47,0.56,0.44,0.46,0.58
jcae.csv,0.67,0.86,0.88,0.99,0.95,0.86,0.86,0.8,0.0
kmatplot.csv,0.76,0.86,0.92,0.92,0.72,0.97,0.89,0.88,0.8
mscore.csv,0.47,0.45,0.35,0.45,0.47,0.48,0.4,0.5,0.38
quickfast.csv,0.42,0.39,0.28,0.39,0.42,0.39,0.35,0.35,0.39
rhex.csv,0.91,0.72,0.89,0.91,0.7,0.93,0.86,0.78,0.88
riff-evolve.csv,0.43,0.5,0.33,0.48,0.45,0.58,0.4,0.44,0.37
