,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.12,0.28,0.18,0.97,0.58,0.75,0.33,0.4,0.68
archive-crawler.csv,0.17,0.27,0.31,0.39,0.67,0.43,1.0,0.46,0.33
autowikibrowser.csv,0.17,0.23,0.18,0.5,0.72,0.52,0.31,1.0,0.64
jcae.csv,0.0,0.38,1.0,0.61,0.95,0.86,0.29,0.8,0.0
kmatplot.csv,0.12,1.0,0.17,0.37,0.66,0.45,0.33,0.62,0.67
mscore.csv,0.19,0.22,0.11,0.4,1.0,0.52,0.29,0.52,0.65
quickfast.csv,0.16,0.21,0.11,0.42,0.63,0.57,0.31,0.51,1.0
rhex.csv,1.0,0.34,0.22,0.48,0.79,0.53,0.36,0.43,0.88
riff-evolve.csv,0.19,0.36,0.14,0.45,0.73,0.99,0.28,0.6,0.78
