,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,17.0,0.0,5.0,0.0,1.0,0.0,6.0,18.0,0.0
archive-crawler.csv,11.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,8.0
autowikibrowser.csv,9.0,0.0,13.0,4.0,3.0,1.0,0.0,0.0,8.0
jcae.csv,92.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,78.0
kmatplot.csv,12.0,0.0,7.0,2.0,2.0,2.0,4.0,3.0,3.0
mscore.csv,6.0,1.0,40.0,6.0,0.0,0.0,4.0,1.0,2.0
quickfast.csv,19.0,14.0,36.0,0.0,2.0,1.0,6.0,4.0,0.0
rhex.csv,0.0,6.0,4.0,2.0,2.0,1.0,0.0,17.0,0.0
riff-evolve.csv,6.0,0.0,14.0,1.0,4.0,0.0,3.0,0.0,1.0
