,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.94,0.56,0.6,0.07,0.97,0.58,0.77,0.9,0.59
archive-crawler.csv,0.71,0.74,0.57,0.75,0.59,0.81,0.04,0.87,0.96
autowikibrowser.csv,0.59,0.61,0.46,0.53,0.54,0.75,0.69,0.07,0.65
jcae.csv,1.0,0.73,0.11,0.86,0.86,0.93,0.92,0.91,1.0
kmatplot.csv,0.76,0.0,0.79,0.79,0.71,0.84,0.88,0.89,0.8
mscore.csv,0.55,0.66,0.82,0.71,0.02,0.77,0.73,0.62,0.64
quickfast.csv,0.66,0.77,0.86,0.61,0.75,0.61,0.93,0.7,0.02
rhex.csv,0.08,0.67,0.78,0.8,0.74,0.92,0.8,0.75,0.85
riff-evolve.csv,0.56,0.38,0.6,0.57,0.57,0.1,0.74,0.49,0.43
