,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.22,0.3,0.66,0.63,0.44,0.68,0.62,0.53
archive-crawler.csv,0.29,0.29,0.63,0.36,0.6,0.55,0.49,0.47
jcae.csv,0.0,0.45,0.44,0.41,0.48,0.67,0.34,0.52
openmalaria.csv,0.24,0.2,0.7,0.75,0.43,0.56,0.52,0.41
popeye-chess.csv,0.31,0.24,0.68,0.56,0.54,0.65,0.6,0.52
rhex.csv,0.42,0.15,0.3,0.3,0.24,0.0,0.42,0.38
rocrail.csv,0.38,0.15,0.63,0.66,0.44,0.46,0.54,0.61
truevision.csv,0.21,0.2,0.29,0.66,0.3,0.52,0.66,0.46
