,recall,precision,pf,pci_20,ifa,wins
adobe-source.csv,0.38,0.475,0.15,0.64,0.0,9
aubit4gl.csv,0.28,0.39,0.175,0.885,2.0,8
liferea.csv,0.41000000000000003,0.33499999999999996,0.355,0.58,2.5,2
moving-pictures.csv,0.45,0.35,0.24,0.51,0.5,6
opensim4opencog.csv,0.5549999999999999,0.4,0.32,0.42,2.0,5
plearn.csv,0.39,0.28500000000000003,0.38,0.54,4.5,0
psrchive.csv,0.665,0.42,0.38,0.52,1.5,7
re2c.csv,0.345,0.38,0.39,0.745,3.0,3
rebecca-aiml.csv,0.73,0.345,0.5349999999999999,0.405,0.5,4
xfce.csv,0.7,0.35,0.685,0.42000000000000004,3.5,1
