,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.22,1.0,0.23,0.13,0.75,0.22,0.8
k3d.csv,0.05,0.08,0.93,0.0,0.25,0.02,0.0
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0
net-snmp.csv,0.93,0.88,0.43,0.43,0.5,0.49,0.4
patterntesting.csv,0.66,0.88,0.47,0.93,1.0,0.58,0.4
t-2.csv,0.07,0.17,0.2,0.17,1.0,0.93,0.6
xreal.csv,0.0,0.0,0.03,0.0,0.0,0.0,1.0
