,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.59,0.5,0.85,0.8,0.58,0.68,0.74
k3d.csv,0.8,0.67,0.97,0.0,0.98,0.97,0.92
massiv.csv,0.0,0.0,0.0,0.0,0.75,0.0,0.0
net-snmp.csv,0.58,0.28,0.65,0.67,0.54,0.52,0.55
patterntesting.csv,0.47,0.32,0.51,0.55,0.43,0.47,0.45
t-2.csv,0.75,0.75,0.82,0.94,0.63,0.99,0.77
xreal.csv,0.5,0.0,0.75,0.0,0.96,0.0,0.8
