,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.35,0.0,0.15,0.02,0.32,0.25,0.22
k3d.csv,0.06,0.03,0.01,0.0,0.07,0.04,0.07
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net-snmp.csv,0.0,0.84,0.36,0.3,0.41,0.66,0.45
patterntesting.csv,0.39,0.74,0.42,0.02,0.51,0.67,0.54
t-2.csv,0.02,0.0,0.28,0.28,0.54,0.0,0.37
xreal.csv,0.04,0.0,0.02,0.0,0.04,0.0,0.0
