,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,4.0,0.0,3.0,0.0,86.0,44.0,5.0
k3d.csv,2.0,0.0,0.0,76.0,33.0,31.0,183.0
massiv.csv,91.0,54.0,205.0,76.0,0.0,818.0,183.0
net-snmp.csv,0.0,9.0,32.0,2.0,80.0,61.0,68.0
patterntesting.csv,0.0,0.0,13.0,0.0,82.0,18.0,7.0
t-2.csv,1.0,0.0,0.0,6.0,184.0,0.0,56.0
xreal.csv,91.0,54.0,1.0,76.0,561.0,818.0,0.0
