,recall,precision,pf,wins
arcallians.csv,0.74,0.6950000000000001,0.375,12
autat.csv,0.365,0.69,0.1,13
biopax.csv,0.99,0.41000000000000003,0.925,1
exl.csv,0.575,0.415,0.44,5
fceugc.csv,0.545,0.48,0.49,4
fido.csv,0.005,0.035,0.0,2
gretl.csv,0.8,0.515,0.585,6
jasperreports.csv,0.6950000000000001,0.395,0.775,0
jmule.csv,0.825,0.605,0.41000000000000003,10
moast.csv,0.605,0.42000000000000004,0.545,3
ng4j.csv,0.6699999999999999,0.635,0.36,9
olap-navigator.csv,0.6799999999999999,0.595,0.3,11
passwordsafe.csv,0.73,0.56,0.44,7
phonon-vlc-mplayer.csv,0.66,0.7150000000000001,0.27,14
sepgsql.csv,0.7,0.74,0.20500000000000002,15
unflobtactical.csv,0.715,0.56,0.385,8
