,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.67,0.82,0.57,0.67,0.69,0.62,0.79,0.98,0.26
ikvm.csv,0.79,0.91,0.4,0.5,0.15,0.27,0.53,0.93,0.37
lazarus-ccr.csv,0.79,0.36,0.49,0.89,0.69,1.0,0.89,0.93,0.56
les-indemodables.csv,0.79,0.5,0.74,0.67,0.62,0.59,0.63,0.11,0.59
metacosm.csv,0.79,0.5,0.69,0.63,0.62,0.7,0.63,0.16,0.7
micomt.csv,0.67,0.68,0.8,0.72,0.92,0.78,0.79,0.18,0.96
ontomorphtab.csv,0.54,0.82,0.66,0.76,0.62,0.59,0.32,0.64,0.7
tradelink.csv,0.21,0.23,0.51,0.61,0.54,0.86,0.63,0.0,0.78
xuggle.csv,0.71,0.68,0.51,0.76,0.23,0.62,0.63,0.07,0.56
