,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.53,0.39,0.86,0.64,0.54,0.56,0.5,0.45
ibatisdb.csv,0.49,0.26,0.27,0.37,0.45,0.22,0.81,0.41
log4net.csv,0.25,0.31,0.2,0.97,0.42,0.16,0.17,0.35
ofbiz.csv,0.54,0.77,0.52,0.72,0.52,0.72,0.42,0.5
opensim4opencog.csv,0.51,0.39,0.47,0.86,0.55,0.59,0.29,0.42
openwbem.csv,0.6,0.27,0.59,0.34,0.3,0.4,0.44,0.48
power-architect.csv,0.4,0.0,0.72,0.51,0.21,0.5,0.66,0.82
x-ray-mule.csv,0.18,0.8,0.47,0.0,0.26,0.54,0.04,0.26
