,sqlpower-library.csv,smartgwt.csv,bzbyte.csv,mediaportal.csv,poormans.csv
bzbyte.csv,0.0,3.0,0.0,0.0,7.0
mediaportal.csv,0.0,2.0,0.0,0.0,41.0
poormans.csv,0.0,2.0,0.0,20.0,0.0
smartgwt.csv,0.0,0.0,0.0,23.0,30.0
sqlpower-library.csv,0.0,2.0,1.0,35.0,17.0
