,dsworkbench.csv,adonthell.csv,yarp0.csv,pokenetonline.csv,foursquared.csv,t-2.csv,avisynth2.csv,jgossipforum.csv,madman.csv,geotools.csv,gephex.csv,bigdata.csv,wsmt.csv,qmmp.csv,simplewebservices.csv,rcp-company-uibindings.csv,jfreechart.csv
adonthell.csv,2.0,0.0,3.0,0.0,13.0,36.0,35.0,73.0,16.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0
avisynth2.csv,0.0,107.0,0.0,0.0,69.0,10.0,0.0,224.0,56.0,0.0,111.0,0.0,2.0,124.0,240.0,0.0,103.0
bigdata.csv,3.0,1.0,1.0,2.0,2.0,88.0,35.0,147.0,35.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,87.0
dsworkbench.csv,0.0,0.0,1.0,0.0,5.0,50.0,16.0,46.0,10.0,2.0,0.0,0.0,64.0,2.0,0.0,0.0,103.0
foursquared.csv,0.0,0.0,1.0,0.0,0.0,24.0,0.0,224.0,5.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,10.0
geotools.csv,3.0,0.0,4.0,0.0,2.0,23.0,18.0,224.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,103.0
gephex.csv,1.0,0.0,7.0,1.0,9.0,32.0,64.0,96.0,17.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,74.0
jgossipforum.csv,0.0,107.0,53.0,84.0,2.0,0.0,64.0,1.0,56.0,0.0,0.0,0.0,1.0,0.0,240.0,0.0,103.0
madman.csv,65.0,1.0,1.0,1.0,2.0,8.0,64.0,224.0,0.0,6.0,3.0,0.0,2.0,0.0,3.0,0.0,103.0
pokenetonline.csv,1.0,0.0,1.0,0.0,1.0,14.0,2.0,25.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,103.0
qmmp.csv,0.0,1.0,1.0,1.0,0.0,60.0,12.0,8.0,9.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
rcp-company-uibindings.csv,2.0,0.0,2.0,0.0,2.0,87.0,28.0,152.0,20.0,34.0,0.0,0.0,1.0,4.0,9.0,0.0,86.0
simplewebservices.csv,1.0,1.0,2.0,0.0,6.0,47.0,64.0,55.0,16.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,73.0
t-2.csv,3.0,1.0,2.0,0.0,1.0,1.0,64.0,224.0,5.0,18.0,0.0,0.0,3.0,2.0,0.0,0.0,103.0
wsmt.csv,1.0,0.0,2.0,1.0,0.0,79.0,64.0,224.0,10.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0
yarp0.csv,1.0,0.0,0.0,0.0,3.0,3.0,64.0,84.0,15.0,14.0,0.0,0.0,0.0,5.0,1.0,0.0,103.0
