,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv
botsnscouts.csv,0.55,0.54,0.18,0.99,0.66
freenet.csv,0.54,0.99,0.59,0.6,0.62
mediaportal.csv,0.37,0.42,0.56,0.47,0.83
onotoa.csv,0.5,0.58,1.0,0.46,0.5
sqlpower-library.csv,0.96,0.53,0.42,0.57,0.63
