,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.31,0.0,0.07,0.23,0.24,0.94,0.43
clamav.csv,0.48,0.55,0.07,0.51,0.95,0.78,0.66
k3b.csv,0.47,0.61,0.53,0.98,0.58,0.78,0.79
kindb.csv,0.4,0.51,0.33,0.52,0.29,0.78,0.99
pclasses.csv,1.0,0.37,0.14,0.22,0.0,0.3,0.33
re2c.csv,0.57,1.0,0.14,0.57,0.66,0.7,0.53
thrust.csv,0.29,0.54,0.85,0.49,0.6,0.7,0.76
