,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,4.0,56.0,2.0,0.0,2.0,1.0,1.0
clamav.csv,1.0,0.0,4.0,0.0,0.0,0.0,3.0
k3b.csv,5.0,0.0,5.0,0.0,3.0,8.0,0.0
kindb.csv,3.0,1.0,0.0,0.0,0.0,20.0,0.0
pclasses.csv,0.0,6.0,0.0,3.0,55.0,2.0,1.0
re2c.csv,3.0,0.0,1.0,0.0,10.0,3.0,2.0
thrust.csv,1.0,0.0,0.0,0.0,8.0,27.0,0.0
