,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
yafdotnet.csv,0.75,0.31,0.71,0.45,0.71,0.62,0.23,0.34,0.27,0.91,0.32,0.33,0.23,0.24,0.28
