,recall,precision,pf,wins
acdk.csv,0.47,0.6,0.24,16
amygdala.csv,0.42,0.55,0.21,15
awemud.csv,0.55,0.5,0.39,10
bullet.csv,0.5,0.46,0.38,7
customwars.csv,0.48,0.54,0.34,11
dvd-create.csv,0.67,0.45,0.6,4
gbif-indexingtoolkit.csv,0.65,0.39,0.67,0
go.csv,0.73,0.53,0.43,12
growl-for-windows.csv,0.38,0.41,0.17,9
kwave.csv,0.77,0.5,0.62,6
libarchive.csv,0.84,0.46,0.71,5
linux-ntfs.csv,0.63,0.54,0.54,8
lsb.csv,0.64,0.55,0.4,13
mpgravity.csv,0.92,0.48,0.83,3
qcad2.csv,0.59,0.58,0.39,14
qtwin.csv,0.08,0.29,0.07,2
roller.csv,0.82,0.42,0.81,1
