,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.15,0.51,0.81,0.55,0.05,0.17,0.68
elvishrayrenderer.csv,0.41,0.56,0.95,0.67,0.0,0.22,0.82
graphmak.csv,0.65,0.5,0.81,0.49,0.06,0.12,0.61
hazelcast.csv,0.38,0.49,1.0,0.53,0.05,0.26,0.68
jrdf.csv,0.22,0.53,1.0,0.54,0.07,0.48,0.75
pdfedit.csv,0.31,0.71,0.82,0.45,0.07,0.2,0.73
tart.csv,0.4,0.61,0.88,0.48,0.19,0.18,0.67
