,recall,precision,pf,wins
crux-framework.csv,0.25,0.32,0.29000000000000004,5
exl.csv,0.595,0.325,0.38,7
ildjit.csv,0.14500000000000002,0.265,0.14,8
konversation.csv,0.5700000000000001,0.38,0.35,9
ltp.csv,0.47,0.29000000000000004,0.575,1
mcmc-jags.csv,0.855,0.45999999999999996,0.62,4
micomt.csv,0.84,0.49,0.605,6
migen.csv,0.5549999999999999,0.38,0.28,10
moviesandbox.csv,0.605,0.475,0.3,14
nebuladevice.csv,0.195,0.14500000000000002,0.35,2
opengs.csv,0.545,0.49,0.29000000000000004,13
openxava.csv,0.41,0.265,0.365,3
passwordsafe.csv,0.8,0.56,0.47000000000000003,11
phonon-vlc-mplayer.csv,0.6799999999999999,0.625,0.32999999999999996,16
sepgsql.csv,0.655,0.45999999999999996,0.29,15
tcl.csv,0.47,0.225,0.705,0
unflobtactical.csv,0.675,0.47,0.32999999999999996,12
