,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.4,0.38,0.34,0.37,0.35,0.38,0.38,0.35,0.37
massiv.csv,0.8,0.95,0.97,0.95,0.67,0.88,0.0,0.0,0.9
mesa3d.csv,0.5,0.97,0.4,0.46,0.48,0.46,0.42,0.53,0.51
ngl.csv,0.48,0.41,0.38,0.42,0.47,0.48,0.42,0.61,0.42
nutz.csv,0.54,0.47,0.4,0.43,0.64,0.61,0.49,0.5,0.63
ossim.csv,0.97,0.97,0.62,0.81,0.67,0.9,0.82,0.73,0.76
qmmp.csv,0.51,0.44,0.52,0.57,0.51,0.54,0.58,0.53,0.41
rcp-company-uibindings.csv,0.49,0.45,0.36,0.43,0.36,0.41,0.45,0.81,0.43
v8.csv,0.74,0.68,0.83,0.59,0.48,0.64,0.75,0.45,0.7
