,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.85,0.73,0.58,0.56,0.44
encog-java.csv,0.35,0.93,0.97,0.75,0.8
h2database.csv,0.5,0.38,0.92,0.45,0.8
jaql.csv,0.51,0.69,0.68,0.44,0.52
raven-monitoring.csv,0.8,0.78,0.51,0.69,0.92
