,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.12,0.12,0.49,0.52,0.6
encog-java.csv,0.28,0.14,0.5,0.8,0.6
h2database.csv,0.21,0.31,0.38,0.58,0.78
jaql.csv,0.18,0.19,0.57,0.63,0.56
raven-monitoring.csv,0.09,0.11,0.59,0.43,0.24
