,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.43,0.58,0.81,0.64,0.67,0.75,0.86
brlcad.csv,0.85,0.49,0.41,0.47,0.48,0.44,0.64
ftm.csv,0.64,0.67,0.58,0.74,0.55,0.54,0.65
google-web-toolkit.csv,0.64,0.89,0.48,0.6,0.51,0.94,0.4
jcache.csv,0.71,0.51,0.38,0.5,0.52,0.84,0.43
mimosa.csv,0.45,0.64,0.43,0.55,0.44,0.65,0.41
ogre.csv,0.45,0.43,0.35,0.36,0.39,0.42,0.52
