,f1,g,recall,precision,pf,wins
amateur-scrolls.csv,0.52,0.485,0.44,0.5549999999999999,0.20500000000000002,3
fritzing.csv,0.57,0.635,0.745,0.46499999999999997,0.515,6
jlinalg.csv,0.495,0.53,0.6299999999999999,0.44,0.47,2
knowledge.csv,0.5700000000000001,0.63,0.765,0.43,0.54,5
massiv.csv,0.25,0.2,0.165,0.27,0.015,0
oscarmcmaster.csv,0.56,0.6,0.565,0.6,0.20500000000000002,9
playerstage.csv,0.5549999999999999,0.62,0.62,0.51,0.37,7
quarkplusplus.csv,0.52,0.625,0.6799999999999999,0.46499999999999997,0.29,8
rtrt-on-gpu.csv,0.375,0.445,0.46499999999999997,0.32999999999999996,0.47,1
superwaba.csv,0.48,0.495,0.44999999999999996,0.63,0.20500000000000002,4
