,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.54,0.46,0.97,0.7,0.62,0.55,0.53,0.74
emite.csv,0.9,0.77,0.36,0.75,0.81,0.56,0.69,0.45
irrlicht.csv,1.0,1.0,1.0,1.0,0.6,1.0,0.98,1.0
migen.csv,0.43,0.55,0.97,0.35,0.67,0.77,0.72,0.68
motu.csv,0.8,0.67,0.98,0.45,0.64,0.61,0.66,0.77
openxava.csv,0.8,0.86,0.36,0.89,0.69,0.65,0.73,0.78
truevision.csv,0.53,0.54,0.6,0.45,0.57,0.35,0.52,0.63
zoolib.csv,0.85,0.48,0.88,0.72,0.64,0.59,0.42,0.65
