,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.4,0.51,0.48,0.39,0.56,0.44,0.7,0.48
emite.csv,0.92,0.78,0.79,0.42,0.76,0.44,0.85,0.47
irrlicht.csv,0.38,0.35,0.48,0.37,0.5,0.38,0.49,0.37
migen.csv,0.46,0.51,0.49,0.5,0.8,0.92,0.98,0.68
motu.csv,0.42,0.47,0.49,0.58,0.42,0.32,0.5,0.48
openxava.csv,0.37,0.94,0.41,0.79,0.47,0.33,0.42,0.89
truevision.csv,0.48,0.45,0.36,0.46,0.49,0.45,0.69,0.58
zoolib.csv,0.93,0.65,0.88,0.47,0.66,0.56,0.96,0.58
