,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.63,0.53,0.19,0.42,0.68,0.58,0.22,0.51
emite.csv,0.17,0.28,0.44,0.36,0.34,0.51,0.22,0.66
irrlicht.csv,0.61,0.43,0.2,0.36,0.75,0.52,0.16,0.61
migen.csv,0.67,0.48,0.2,0.57,0.51,0.35,0.25,0.44
motu.csv,0.63,0.45,0.19,0.5,0.68,0.56,0.2,0.55
openxava.csv,0.49,0.21,0.37,0.15,0.5,0.55,0.14,0.35
truevision.csv,0.58,0.48,0.25,0.49,0.73,0.68,0.24,0.49
zoolib.csv,0.24,0.52,0.17,0.33,0.57,0.49,0.31,0.52
