,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.75,0.43,0.67,0.63,0.57,0.69,0.46,0.74,0.68
graphmak.csv,0.75,0.68,0.32,0.78,0.62,0.69,0.7,0.93,0.68
guineu.csv,0.54,0.84,0.96,0.95,0.88,0.73,0.75,0.85,0.63
jhotdraw.csv,0.75,0.97,0.69,0.62,0.46,0.79,0.76,0.81,0.75
ofbiz.csv,0.75,0.58,0.65,0.76,0.68,0.63,0.58,0.88,0.47
pdfedit.csv,0.77,0.7,0.78,0.39,0.66,0.78,0.76,0.57,0.74
pokeglobal.csv,0.77,0.42,0.58,1.0,1.0,0.97,0.55,0.51,0.59
red5.csv,0.9,0.91,0.89,0.94,0.92,0.46,0.66,0.43,0.84
twostep.csv,0.91,0.54,0.72,0.64,0.68,0.57,0.5,0.25,0.73
