,f1,g,recall,precision,pf,wins
alleg.csv,0.36,0.5549999999999999,0.6799999999999999,0.355,0.45499999999999996,12
arm-webradio.csv,0.37,0.36,0.385,0.395,0.315,5
bwapi.csv,0.31999999999999995,0.265,0.86,0.255,0.93,1
co-ode-owl-plugins.csv,0.44499999999999995,0.49,0.6399999999999999,0.47,0.47,15
firebreath.csv,0.355,0.52,0.575,0.315,0.44,7
frogatto.csv,0.4,0.59,0.71,0.305,0.485,14
gretl.csv,0.405,0.53,0.63,0.31999999999999995,0.45499999999999996,10
jasperreports.csv,0.28,0.345,0.45999999999999996,0.255,0.67,0
konversation.csv,0.255,0.345,0.3,0.30000000000000004,0.185,2
linuxsh.csv,0.245,0.22,0.32,0.41500000000000004,0.16999999999999998,3
moviesandbox.csv,0.335,0.56,0.54,0.28500000000000003,0.365,8
ontomorphtab.csv,0.37,0.61,0.63,0.29500000000000004,0.405,13
opengs.csv,0.335,0.455,0.415,0.435,0.22999999999999998,9
scite-ru.csv,0.46,0.56,0.87,0.355,0.67,16
tokratan.csv,0.35,0.4,0.375,0.49,0.185,11
vrjuggler.csv,0.28500000000000003,0.30000000000000004,0.265,0.39,0.15000000000000002,4
wxcode.csv,0.355,0.325,0.28,0.46,0.13,6
xuggle.csv,0.475,0.61,0.655,0.38,0.38,17
