,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,2.0,2.0,6.0,68.0,2.0,14.0,3.0,2.0,1.0,35.0,6.0,0.0,1.0,114.0,2.0,0.0,0.0,1.0
arm-webradio.csv,5.0,2.0,5.0,15.0,2.0,4.0,3.0,1.0,0.0,28.0,1.0,0.0,1.0,161.0,13.0,0.0,16.0,2.0
bwapi.csv,1.0,11.0,21.0,115.0,1.0,3.0,7.0,13.0,2.0,21.0,14.0,2.0,2.0,182.0,2.0,1.0,3.0,2.0
co-ode-owl-plugins.csv,10.0,3.0,12.0,61.0,0.0,0.0,0.0,0.0,2.0,22.0,3.0,0.0,0.0,308.0,0.0,1.0,30.0,2.0
firebreath.csv,0.0,2.0,12.0,23.0,0.0,0.0,0.0,11.0,2.0,14.0,10.0,0.0,0.0,80.0,1.0,0.0,18.0,0.0
frogatto.csv,0.0,12.0,15.0,21.0,0.0,4.0,0.0,8.0,0.0,8.0,10.0,0.0,1.0,182.0,1.0,0.0,0.0,30.0
gretl.csv,2.0,8.0,10.0,45.0,2.0,5.0,8.0,4.0,3.0,21.0,6.0,1.0,1.0,47.0,2.0,1.0,0.0,27.0
jasperreports.csv,0.0,23.0,20.0,109.0,2.0,3.0,9.0,13.0,2.0,2.0,11.0,2.0,1.0,18.0,2.0,0.0,62.0,72.0
konversation.csv,1.0,3.0,2.0,14.0,0.0,2.0,7.0,2.0,6.0,26.0,7.0,0.0,0.0,19.0,0.0,0.0,24.0,14.0
linuxsh.csv,2.0,1.0,8.0,15.0,0.0,2.0,72.0,4.0,1.0,21.0,74.0,0.0,0.0,62.0,7.0,0.0,82.0,0.0
moviesandbox.csv,1.0,3.0,4.0,54.0,0.0,1.0,4.0,8.0,2.0,41.0,1.0,0.0,0.0,129.0,3.0,0.0,1.0,1.0
ontomorphtab.csv,0.0,2.0,11.0,32.0,0.0,3.0,2.0,24.0,2.0,21.0,3.0,2.0,0.0,61.0,2.0,1.0,29.0,0.0
opengs.csv,0.0,0.0,5.0,20.0,0.0,5.0,2.0,0.0,2.0,12.0,74.0,0.0,0.0,127.0,1.0,0.0,12.0,131.0
scite-ru.csv,1.0,0.0,46.0,105.0,0.0,1.0,4.0,9.0,4.0,22.0,9.0,1.0,2.0,182.0,0.0,1.0,3.0,2.0
tokratan.csv,2.0,1.0,10.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,161.0,0.0,0.0,0.0,20.0
vrjuggler.csv,1.0,0.0,7.0,3.0,0.0,1.0,6.0,0.0,1.0,4.0,2.0,1.0,1.0,119.0,0.0,1.0,3.0,1.0
wxcode.csv,0.0,65.0,9.0,5.0,3.0,0.0,0.0,2.0,130.0,1.0,2.0,0.0,4.0,28.0,0.0,0.0,0.0,26.0
xuggle.csv,1.0,4.0,19.0,10.0,0.0,0.0,0.0,0.0,3.0,21.0,10.0,0.0,1.0,176.0,3.0,0.0,0.0,1.0
