,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.47,0.0,0.6,0.0,0.0,0.0
bullet.csv,0.12,0.57,0.37,0.91,0.23,0.73
openintents.csv,0.47,0.78,0.48,0.0,0.0,0.0
pokenetonline.csv,0.47,0.59,0.49,0.5,0.0,0.89
tktoolkit.csv,0.0,0.0,0.0,0.0,0.0,0.0
zealos.csv,0.78,0.0,0.08,0.0,0.0,0.0
