,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,1.0,0.0,0.13,0.0,0.0,0.0
bullet.csv,0.03,0.91,0.65,0.43,1.0,0.76
openintents.csv,1.0,0.15,0.98,0.0,0.0,0.0
pokenetonline.csv,1.0,0.88,1.0,0.24,0.0,0.44
tktoolkit.csv,0.0,0.0,0.0,0.0,0.0,0.0
zealos.csv,0.04,0.0,0.07,0.0,0.0,0.0
