,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.54,0.0,0.61,0.0,0.0,0.0
bullet.csv,0.75,0.29,0.48,0.37,0.4,0.42
openintents.csv,0.54,0.48,0.41,0.0,0.0,0.0
pokenetonline.csv,0.54,0.29,0.4,0.59,0.0,0.35
tktoolkit.csv,0.0,0.0,0.0,0.0,0.0,0.0
zealos.csv,0.67,0.0,0.75,0.0,0.0,0.0
