,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.0,0.0,0.59,0.0,0.0,0.0
bullet.csv,0.09,0.32,0.49,0.84,0.0,0.53
openintents.csv,0.0,0.79,0.09,0.0,0.0,0.0
pokenetonline.csv,0.0,0.4,0.0,0.4,0.0,0.83
tktoolkit.csv,0.0,0.0,0.0,0.0,0.0,0.0
zealos.csv,0.74,0.0,0.06,0.0,0.0,0.0
